deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status
Client_v10_May2026,24,Example 4 — Salvage: partial recovery (Obama),no,notes/para[0],"Obama bin Laden segment 31 — partial recovery. WER 22%. 'president bush did' became 'president bush said' — the substitutions land in orange, reviewer goes straight to them. Model confidence on this segment: MIXED.",22%,22%,NEEDS_VERIFICATION
Client_v10_May2026,25,Example 5 — Salvage: named-entity swap,no,shape[0]/para[0],Example 5 — Salvage: named-entity swap,5,5,NEEDS_VERIFICATION
Client_v10_May2026,25,Example 5 — Salvage: named-entity swap,no,shape[13]/para[0],25,25,25,UNCLASSIFIED
Client_v10_May2026,25,Example 5 — Salvage: named-entity swap,no,notes/para[0],"Named entity swap: 'bernreuter' becomes 'rogers' — visually similar lip patterns for proper nouns. Despite name error, the core message about PV installation forecasts is fully preserved. Speaker note: WER 18.2%, IS 4.55 (Excellent), LLM judge Y. Model confidence on this segment: HIGH. (Video poster is illustrative — uses obama_perfect as a clean-speech visual stand-in; the actual segment's source",18.2%,18.2%,METADATA
Client_v10_May2026,25,Example 5 — Salvage: named-entity swap,no,notes/para[0],"Named entity swap: 'bernreuter' becomes 'rogers' — visually similar lip patterns for proper nouns. Despite name error, the core message about PV installation forecasts is fully preserved. Speaker note: WER 18.2%, IS 4.55 (Excellent), LLM judge Y. Model confidence on this segment: HIGH. (Video poster is illustrative — uses obama_perfect as a clean-speech visual stand-in; the actual segment's source",4.55,4.55,METADATA
Client_v10_May2026,26,Example 6 — Salvage: technical-vocabulary drift,no,shape[0]/para[0],Example 6 — Salvage: technical-vocabulary drift,6,6,NEEDS_VERIFICATION
Client_v10_May2026,26,Example 6 — Salvage: technical-vocabulary drift,no,shape[13]/para[0],26,26,26,UNCLASSIFIED
Client_v10_May2026,26,Example 6 — Salvage: technical-vocabulary drift,no,notes/para[0],"Domain drift: networking terms become civil engineering terms. Speaker note: WER 51.5%, IS 3.02 (Good), LLM judge P. Model confidence on this segment: MIXED. (Video poster is illustrative — judge_router is the source clip for the routers→roads drift.)",51.5%,51.5%,NEEDS_VERIFICATION
Client_v10_May2026,26,Example 6 — Salvage: technical-vocabulary drift,no,notes/para[0],"Domain drift: networking terms become civil engineering terms. Speaker note: WER 51.5%, IS 3.02 (Good), LLM judge P. Model confidence on this segment: MIXED. (Video poster is illustrative — judge_router is the source clip for the routers→roads drift.)",3.02,3.02,NEEDS_VERIFICATION
Client_v10_May2026,27,Example 7 — Strip-flag: topic hijack,no,shape[0]/para[0],Example 7 — Strip-flag: topic hijack,7,7,UNCLASSIFIED
Client_v10_May2026,27,Example 7 — Strip-flag: topic hijack,no,shape[13]/para[0],27,27,27,UNCLASSIFIED
Client_v10_May2026,27,Example 7 — Strip-flag: topic hijack,no,notes/para[0],"Topic hijack. Grammatically perfect, completely wrong topic. The dangerous mode. Speaker note: IS 1.79 (Poor), LLM judge P. Model confidence on this segment: MIXED — many words flagged red. (Video poster: judge_lights — the source clip for the overhead-lights→ghost-whisperer hijack.)",1.79,1.79,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,shape[0]/para[0],Example 8 — Salvage: reading the colors (walk-through),8,8,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,shape[16]/para[0],28,28,28,UNCLASSIFIED
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[0],"Round 7 — Salvage worked example replaced. The previous example (routers→roads, networking) overlapped the topic-vocab judge example on slide 22. This one is conversational and from the 1,497-segment baseline.",7,7,METADATA
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[0],"Round 7 — Salvage worked example replaced. The previous example (routers→roads, networking) overlapped the topic-vocab judge example on slide 22. This one is conversational and from the 1,497-segment baseline.",22,22,METADATA
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[0],"Round 7 — Salvage worked example replaced. The previous example (routers→roads, networking) overlapped the topic-vocab judge example on slide 22. This one is conversational and from the 1,497-segment baseline.","1,497",1497,METADATA
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",6,6,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",427,427,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",0,0,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",00000,00000,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",00135,00135,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",30%,30%,LIKELY_HOLD
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",3.13,3.13,NEEDS_VERIFICATION
Client_v10_May2026,28,Example 8 — Salvage: reading the colors (walk-through),no,notes/para[2],"Source segment: utt_id 6ZVkNc7E6Y0_9__d4c0427c_00_000000_000135. REF: 'this is an interesting thing to do so gene has'. HYP (hyp_mbr): 'this is an interesting thing to know so shin has an'. WER 30%, IS 3.13, mean_conf_calib 0.78 — Salvage.",0.78,0.78,NEEDS_VERIFICATION
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,shape[0]/para[0],Example 9 — Strip: topic invented,9,9,UNCLASSIFIED
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,shape[13]/para[0],29,29,29,UNCLASSIFIED
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,notes/para[0],"Round 5.10 — Mode 2.2 case study from the case-studies doc. The reference is gardening/landscaping. The hypothesis is nuclear weapons. The model produced fluent, plausible expert speech on the wrong topic — the most dangerous kind of hallucination.",5.10,5.10,NEEDS_VERIFICATION
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,notes/para[0],"Round 5.10 — Mode 2.2 case study from the case-studies doc. The reference is gardening/landscaping. The hypothesis is nuclear weapons. The model produced fluent, plausible expert speech on the wrong topic — the most dangerous kind of hallucination.",2.2,2.2,NEEDS_VERIFICATION
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,notes/para[4],"Source: docs/features/aggregation-and-confidence-case-studies.md §Example 2.2. Real segment: o6Zwa1rEWpM_1__2e8fce13. WER 42.1%, IS 2.75.",2.2,2.2,NEEDS_VERIFICATION
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,notes/para[4],"Source: docs/features/aggregation-and-confidence-case-studies.md §Example 2.2. Real segment: o6Zwa1rEWpM_1__2e8fce13. WER 42.1%, IS 2.75.",3,3,NEEDS_VERIFICATION
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,notes/para[4],"Source: docs/features/aggregation-and-confidence-case-studies.md §Example 2.2. Real segment: o6Zwa1rEWpM_1__2e8fce13. WER 42.1%, IS 2.75.",42.1%,42.1%,NEEDS_VERIFICATION
Client_v10_May2026,29,Example 9 — Strip: topic invented,no,notes/para[4],"Source: docs/features/aggregation-and-confidence-case-studies.md §Example 2.2. Real segment: o6Zwa1rEWpM_1__2e8fce13. WER 42.1%, IS 2.75.",2.75,2.75,NEEDS_VERIFICATION
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,shape[0]/para[0],Example 10 — Strip: fluent fabrication caught,10,10,METADATA
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,shape[9]/para[0],"""i don't think that's a good idea""  — every word below 25% confidence.",25%,25%,UNCLASSIFIED
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,shape[13]/para[0],30,30,30,LIKELY_HOLD
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[0],"Round 5.10 — Mode 3.1 case study from the case-studies doc. Strip-tier segment where the model produced a fluent, grammatically perfect English sentence with no underlying signal. Per-word probabilities all under 0.55, mostly under 0.25. Tier classified as Strip — the UI removes coloring on purpose.",5.10,5.10,UNCLASSIFIED
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[0],"Round 5.10 — Mode 3.1 case study from the case-studies doc. Strip-tier segment where the model produced a fluent, grammatically perfect English sentence with no underlying signal. Per-word probabilities all under 0.55, mostly under 0.25. Tier classified as Strip — the UI removes coloring on purpose.",3.1,3.1,UNCLASSIFIED
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[0],"Round 5.10 — Mode 3.1 case study from the case-studies doc. Strip-tier segment where the model produced a fluent, grammatically perfect English sentence with no underlying signal. Per-word probabilities all under 0.55, mostly under 0.25. Tier classified as Strip — the UI removes coloring on purpose.",0.55,0.55,UNCLASSIFIED
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[0],"Round 5.10 — Mode 3.1 case study from the case-studies doc. Strip-tier segment where the model produced a fluent, grammatically perfect English sentence with no underlying signal. Per-word probabilities all under 0.55, mostly under 0.25. Tier classified as Strip — the UI removes coloring on purpose.",0.25,0.25,UNCLASSIFIED
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[2],"WALK-THROUGH (out loud): 'The reference says — China to take off to cross the Pacific Ocean. The model produced — I don't think that's a good idea. Grammatically perfect English, sounds like a confident opinion. Every single word is wrong. Every single word is below 25 percent confidence. If we showed this without the Strip tier, a downstream pipeline would record a fabricated quote attributed to ",25,25,NEEDS_VERIFICATION
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[4],WHY THIS MATTERS: this is the failure mode that's invisible without confidence. Slide 32 (three-tier UI) is what prevents this. Slide 35 (pitfalls) is what teaches reviewers to recognize it.,32,32,METADATA
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[4],WHY THIS MATTERS: this is the failure mode that's invisible without confidence. Slide 32 (three-tier UI) is what prevents this. Slide 35 (pitfalls) is what teaches reviewers to recognize it.,35,35,METADATA
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[6],Source: docs/features/aggregation-and-confidence-case-studies.md §Example 3.1. Real segment: EMfcKvHA5Uc_0__b74dba61. WER 100%.,3.1,3.1,NEEDS_VERIFICATION
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[6],Source: docs/features/aggregation-and-confidence-case-studies.md §Example 3.1. Real segment: EMfcKvHA5Uc_0__b74dba61. WER 100%.,4,4,NEEDS_VERIFICATION
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[6],Source: docs/features/aggregation-and-confidence-case-studies.md §Example 3.1. Real segment: EMfcKvHA5Uc_0__b74dba61. WER 100%.,1,1,NEEDS_VERIFICATION
Client_v10_May2026,30,Example 10 — Strip: fluent fabrication caught,no,notes/para[6],Source: docs/features/aggregation-and-confidence-case-studies.md §Example 3.1. Real segment: EMfcKvHA5Uc_0__b74dba61. WER 100%.,100%,100%,NEEDS_VERIFICATION
Client_v10_May2026,31,Example 11 — Strip: hallucination flagged (Obama),no,shape[0]/para[0],Example 11 — Strip: hallucination flagged (Obama),11,11,NEEDS_VERIFICATION
Client_v10_May2026,31,Example 11 — Strip: hallucination flagged (Obama),no,shape[11]/para[0],Lowest-confidence word at probability 0.02 — model knew it was guessing.,0.02,0.02,UNCLASSIFIED
Client_v10_May2026,31,Example 11 — Strip: hallucination flagged (Obama),no,shape[17]/para[0],▶  Obama segment 5 — click to play,5,5,UNCLASSIFIED
Client_v10_May2026,31,Example 11 — Strip: hallucination flagged (Obama),no,shape[21]/para[0],31,31,31,UNCLASSIFIED
Client_v10_May2026,31,Example 11 — Strip: hallucination flagged (Obama),no,notes/para[0],"Slide 3 of the hallucination case-study trio. The narrative beat: model fabricated 'rwanda's genocide' from a clip about heroic citizens — and KNEW it. Lowest per-token probability hit 0.02 on 'rwanda's', the segment was below the IS threshold for 'useful output,' and the colored hypothesis sends the reviewer straight to the red and yellow spans instead of having to read the whole transcript. The ",3,3,METADATA
Client_v10_May2026,31,Example 11 — Strip: hallucination flagged (Obama),no,notes/para[0],"Slide 3 of the hallucination case-study trio. The narrative beat: model fabricated 'rwanda's genocide' from a clip about heroic citizens — and KNEW it. Lowest per-token probability hit 0.02 on 'rwanda's', the segment was below the IS threshold for 'useful output,' and the colored hypothesis sends the reviewer straight to the red and yellow spans instead of having to read the whole transcript. The ",0.02,0.02,METADATA
