deck,slide_num,slide_title,hidden,location_in_slide,surrounding_text,number_mention,normalized,suggested_status,audit_category,audit_reason
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,shape[11]/para[0],76,76,76,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,notes/para[1],"1. K-means: Retrain on Arabic audio features — this already retrains per-dataset in our pipeline, so Arabic clusters are essentially 'free'.",1,1,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,notes/para[2],2. LLM: Replace with Arabic-capable model. The LLM swap is the most impactful single change.,2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,notes/para[3],3. Q-Former + LoRA: Retrain on Arabic video-transcript pairs. This is where the authors' actual novel contribution was.,3,3,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,notes/para[4],4. AV-HuBERT: Frozen English encoder is the starting point. Fine-tuning is Phase 2 optimization.,4,4,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,78,Arabic Adaptation: What Changes,no,notes/para[4],4. AV-HuBERT: Frozen English encoder is the starting point. Fine-tuning is Phase 2 optimization.,2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[4]/para[0],1,1,1,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[5]/para[0],"Rigorous assessment: 2.5× WER gap on 1,497 segments. Novel IS metric reveals 61.6% useful output (NIV Y+P), confirmed by LLM judge at 64.9%. Full failure analysis with improvement suggestions.",2.5,2.5,METADATA,OK,"used as multiplier, not as metric value (audit_key=is_mean_top1)"
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[5]/para[0],"Rigorous assessment: 2.5× WER gap on 1,497 segments. Novel IS metric reveals 61.6% useful output (NIV Y+P), confirmed by LLM judge at 64.9%. Full failure analysis with improvement suggestions.","1,497",1497,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[5]/para[0],"Rigorous assessment: 2.5× WER gap on 1,497 segments. Novel IS metric reveals 61.6% useful output (NIV Y+P), confirmed by LLM judge at 64.9%. Full failure analysis with improvement suggestions.",61.6%,61.6%,METADATA,STALE_LEAK,top-1 number cited as active claim (niv_yp_pct_top1)
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[5]/para[0],"Rigorous assessment: 2.5× WER gap on 1,497 segments. Novel IS metric reveals 61.6% useful output (NIV Y+P), confirmed by LLM judge at 64.9%. Full failure analysis with improvement suggestions.",64.9%,64.9%,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[8]/para[0],2,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[9]/para[0],"Production system delivered: standalone container with professional UI, 37 bugs fixed, 8-stage pipeline, 37 tests, 8 research reports — all from a paper with no working environment.",37,37,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[9]/para[0],"Production system delivered: standalone container with professional UI, 37 bugs fixed, 8-stage pipeline, 37 tests, 8 research reports — all from a paper with no working environment.",8,8,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[9]/para[0],"Production system delivered: standalone container with professional UI, 37 bugs fixed, 8-stage pipeline, 37 tests, 8 research reports — all from a paper with no working environment.",37,37,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[9]/para[0],"Production system delivered: standalone container with professional UI, 37 bugs fixed, 8-stage pipeline, 37 tests, 8 research reports — all from a paper with no working environment.",8,8,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[12]/para[0],3,3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[13]/para[0],Model performs well: ~65% of videos produce useful output. IS metric shows high agreement with LLM judge and runs entirely on the standalone computer — no cloud dependency.,65%,65%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[16]/para[0],4,4,4,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[17]/para[0],Clear path forward: confidence scoring + N-best aggregation + LLM upgrade to improve English performance. Full plan to replicate the approach for an Arabic model in 2–3 months.,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[17]/para[0],Clear path forward: confidence scoring + N-best aggregation + LLM upgrade to improve English performance. Full plan to replicate the approach for an Arabic model in 2–3 months.,3,3,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,shape[19]/para[0],77,77,77,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,79,Key Takeaways,no,notes/para[0],"Four takeaways. One: rigorous assessment with novel IS metric and full failure analysis. Two: production system built from scratch. Three: model performs well, 65% useful, IS runs locally. Four: clear path forward for English improvement and Arabic adaptation.",65%,65%,METADATA,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,80,Thank You,no,shape[3]/para[0],"1,497 segments  •  Trust / Salvage / Strip three-tier UI  •  8-stage pipeline  •  cloud or on-prem deployment","1,497",1497,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,80,Thank You,no,shape[3]/para[0],"1,497 segments  •  Trust / Salvage / Strip three-tier UI  •  8-stage pipeline  •  cloud or on-prem deployment",8,8,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,80,Thank You,no,shape[5]/para[0],78,78,78,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,81,A1: Homophenes — The Lip-Reading Problem,yes,shape[2]/para[0],50–70% of English sounds are invisible on lips.Multiple sounds produce identical mouth shapes:,50,50,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,81,A1: Homophenes — The Lip-Reading Problem,yes,shape[2]/para[0],50–70% of English sounds are invisible on lips.Multiple sounds produce identical mouth shapes:,70%,70%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,81,A1: Homophenes — The Lip-Reading Problem,yes,notes/para[0],"Homophenes: visually identical mouth shapes for different sounds. 50-70% of sounds invisible on lips. Admiral/animal, mom/bomb — context is the only way to disambiguate. This is why the LLM matters.",50,50,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,81,A1: Homophenes — The Lip-Reading Problem,yes,notes/para[0],"Homophenes: visually identical mouth shapes for different sounds. 50-70% of sounds invisible on lips. Admiral/animal, mom/bomb — context is the only way to disambiguate. This is why the LLM matters.",70%,70%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,shape[2]/para[0],PCA: 6 IS signals collapse into 2 principal components:,6,6,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,shape[2]/para[0],PCA: 6 IS signals collapse into 2 principal components:,2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[3]/cell[1,1]",All 5 content signals,5,5,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[3]/cell[1,2]",68.4%,68.4%,68.4%,UNCLASSIFIED,OK,coincidental token (PCA variance / cross-tab cell / explicit-baseline row)
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[3]/cell[1,3]",0.43–0.47 each,0.43,0.43,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[3]/cell[1,3]",0.43–0.47 each,0.47,0.47,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[3]/cell[2,2]",19.5%,19.5%,19.5%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[3]/cell[2,3]",0.91,0.91,0.91,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,shape[4]/para[0],Cross-Config Stability (16 configs),16,16,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[5]/cell[1,2]",0.017,0.017,0.017,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[5]/cell[2,2]",0.059,0.059,0.059,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[5]/cell[3,2]",0.023,0.023,0.023,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[5]/cell[4,2]",0.165,0.165,0.165,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[5]/cell[5,2]",0.142,0.142,0.142,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[1,1]",0.925 (std 0.015),0.925,0.925,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[1,1]",0.925 (std 0.015),0.015,0.015,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[2,0]",Agreement (IS ≥ 2.00),2.00,2.00,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[2,1]",κ = 0.818,0.818,0.818,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[3,0]",Agreement (IS ≥ 3.80),3.80,3.80,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[3,1]",κ = 0.690,0.690,0.690,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[4,0]",Recall (IS ≥ 2.00),2.00,2.00,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[4,1]",97.6–100%,97.6,97.6,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[4,1]",97.6–100%,100%,100%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[5,1]",κ 0.62–0.86,0.62,0.62,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,"shape[7]/cell[5,1]",κ 0.62–0.86,0.86,0.86,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",2,2,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",68.4%,68.4%,NEEDS_VERIFICATION,OK,coincidental token (PCA variance / cross-tab cell / explicit-baseline row)
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",5,5,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",19.5%,19.5%,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",0.818,0.818,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",2.00,2.00,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",0.690,0.690,LIKELY_HOLD,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,82,A3: IS Component Correlation,yes,notes/para[0],"PCA retains 2 PCs: signal quality (68.4%, all 5 content signals load equally) and output length (19.5%, Length Ratio). Cross-config: Semantic, Phonetic, NEA are stable; WER and Length Ratio are volatile. IS vs Opus judge: κ=0.818 at Y+P (IS≥2.00), κ=0.690 at Y (IS≥3.80).",3.80,3.80,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[0]/para[0],Appendix: PCA Loadings on the 6 IS Signals,6,6,NEEDS_VERIFICATION,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[2]/para[0],Kaiser criterion retains 2 components. Together they explain 87.9% of variance.,2,2,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[2]/para[0],Kaiser criterion retains 2 components. Together they explain 87.9% of variance.,87.9%,87.9%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[0,1]","PC1 (Signal Quality, 68.4%)",68.4%,68.4%,UNCLASSIFIED,OK,coincidental token (PCA variance / cross-tab cell / explicit-baseline row)
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[0,2]","PC2 (Output Length, 19.5%)",19.5%,19.5%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[1,1]",+0.445,0.445,0.445,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[1,2]",+0.057,0.057,0.057,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[2,1]",+0.466,0.466,0.466,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[2,2]",+0.184,0.184,0.184,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[3,1]",+0.431,0.431,0.431,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[3,2]",−0.367,0.367,0.367,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[4,1]",+0.455,0.455,0.455,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[4,2]",−0.061,0.061,0.061,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[5,1]",+0.430,0.430,0.430,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[5,2]",−0.001,0.001,0.001,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[6,1]",+0.083,0.083,0.083,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,"shape[3]/cell[6,2]",+0.908,0.908,0.908,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[6]/para[0],"• PC1 (68.4%) = signal quality — all 5 content signals load 0.43–0.47, virtually identical",68.4%,68.4%,UNCLASSIFIED,OK,coincidental token (PCA variance / cross-tab cell / explicit-baseline row)
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[6]/para[0],"• PC1 (68.4%) = signal quality — all 5 content signals load 0.43–0.47, virtually identical",5,5,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[6]/para[0],"• PC1 (68.4%) = signal quality — all 5 content signals load 0.43–0.47, virtually identical",0.43,0.43,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[6]/para[0],"• PC1 (68.4%) = signal quality — all 5 content signals load 0.43–0.47, virtually identical",0.47,0.47,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
AFTER_AMOSI_May2026,83,Appendix: PCA Loadings on the 6 IS Signals,yes,shape[6]/para[2],• PC2 (19.5%) = output length — Length Ratio dominates at 0.91,19.5%,19.5%,UNCLASSIFIED,OUT_OF_AUDIT,not in audit canonical set
